index	count
44209	1
44210	11
44211	0
44212	0
44213	3
44214	0
44215	4
44216	0
44217	0
44218	0
44219	0
44220	1
44221	4373
44222	15
44223	22
44224	8
44225	15
44226	6
44227	2
44228	3
44229	0
44230	5
44231	22
44232	2
44233	4
44234	36
44235	0
44236	0
44237	2
44238	6
44239	4
44240	1
44241	4
44242	3
44243	1
44244	8
44245	7
44246	4
44247	5
44248	10
44249	35
44250	1
44251	3
44252	8
44253	14
44254	11
44255	53
44256	0
44257	73
44258	70
44259	50
44260	1
44261	6
44262	2
44263	18
44264	4
44265	0
44266	0
44267	0
44268	1
44269	1
44270	0
44271	1
44272	1
44273	0
44274	3
44275	0
44276	0
44277	3
44278	0
44279	0
44280	0
44281	19
44282	1
44283	2
44284	1
44285	1
44286	0
44287	1
44288	0
44289	0
44290	0
44291	0
44292	0
44293	0
44294	2
44295	1
44296	1
44297	1
44298	1
44299	0
44300	0
44301	0
44302	0
44303	0
44304	0
44305	2
44306	0
44307	1
44308	1
44309	0
44310	0
44311	1
44312	0
44313	0
44314	0
44315	0
44316	0
44317	4
44318	1
44319	0
44320	0
44321	0
44322	0
44323	0
44324	0
44325	2
44326	0
44327	0
44328	1
44329	2
44330	0
44331	0
44332	0
44333	0
44334	2
44335	0
44336	0
44337	2
44338	0
44339	1
44340	2
44341	1
44342	2
44343	0
44344	1
44345	0
44346	0
44347	1
44348	0
44349	0
44350	0
44351	0
44352	1
44353	0
44354	1
44355	0
44356	0
44357	0
44358	0
44359	16
44360	0
44361	1
44362	1
44363	1
44364	16
44365	4
44366	0
44367	0
44368	1
44369	1
44370	0
44371	159
44372	1
44373	0
44374	2
44375	1
44376	0
44377	5
44378	0
44379	4
44380	0
44381	0
44382	0
44383	0
44384	1
44385	1
44386	2
44387	23
44388	1
44389	0
44390	0
44391	0
44392	2
44393	0
44394	0
44395	3
44396	1
44397	0
44398	1
44399	2
44400	0
44401	0
44402	0
44403	1
44404	3
44405	6
44406	92
44407	2
44408	37
44409	0
44410	2
44411	6
44412	9
44413	2
44414	1
44415	6
44416	0
44417	1
44418	2
44419	162
44420	46
44421	30
44422	12
44423	1
44424	7
44425	0
44426	3
44427	0
44428	6
44429	2
44430	1
44431	0
44432	35
44433	5
44434	6
44435	26
44436	46
44437	3
44438	0
44439	8
44440	3
44441	0
44442	0
44443	0
44444	62
44445	8
44446	79
44447	58
44448	1
44449	24
44450	0
44451	15
44452	1
44453	344
44454	11
44455	3
44456	9
44457	16
44458	5
44459	310
44460	12
44461	260
44462	21
44463	7
44464	179
44465	14
44466	102
44467	317
44468	6
44469	11
44470	19
44471	34
44472	0
44473	2449
44474	2
44475	4
44476	23
44477	32
44478	2
44479	5
44480	6
44481	0
44482	0
44483	14
44484	5
44485	12
44486	1
44487	1
44488	69
44489	1
44490	0
44491	0
44492	0
44493	0
44494	0
44495	1
44496	166
44497	114
44498	1
44499	2
44500	1
44501	0
44502	0
44503	0
44504	87
44505	3
44506	0
44507	1
44508	717
44509	472
44510	1
44511	0
44512	1
44513	0
44514	1
44515	9
44516	0
44517	1
44518	8
44519	0
44520	2
44521	0
44522	1
44523	0
44524	1
44525	1
44526	0
44527	0
44528	0
44529	2
44530	0
44531	0
44532	8
44533	11
44534	0
44535	1
44536	0
44537	7
44538	11
44539	1
44540	4
44541	2
44542	1
44543	3
44544	16
44545	0
44546	4
44547	0
44548	0
44549	1
44550	0
44551	0
44552	0
44553	0
44554	1
44555	1
44556	0
44557	5
44558	0
44559	1
44560	1
44561	4
44562	1
44563	11
44564	20
44565	33
44566	7
44567	5
44568	6
44569	12
44570	6
44571	2
44572	0
44573	0
44574	1
44575	0
44576	0
44577	1
44578	1
44579	2
44580	0
44581	0
44582	2
44583	15
44584	1
44585	1
44586	0
44587	0
44588	1
44589	0
44590	4
44591	0
44592	4
44593	15
44594	0
44595	1
44596	2
44597	1
44598	0
44599	0
44600	0
44601	0
44602	0
44603	0
44604	1
44605	0
44606	1
44607	1
44608	0
44609	7
44610	0
44611	0
44612	0
44613	0
44614	0
44615	0
44616	0
44617	1
44618	1
44619	1
44620	0
44621	1
44622	1
44623	1
44624	0
44625	2
44626	8
44627	0
44628	4
44629	0
44630	2
44631	1
44632	2
44633	0
44634	7
44635	1
44636	0
44637	1
44638	0
44639	0
44640	0
44641	84
44642	1
44643	4
44644	6
44645	0
44646	1
44647	0
44648	0
44649	0
44650	1
44651	0
44652	0
44653	0
44654	0
44655	0
44656	0
44657	8
44658	0
44659	0
44660	0
44661	0
44662	2
44663	1
44664	1
44665	18
44666	0
44667	294
44668	5
44669	1
44670	1
44671	0
44672	0
44673	0
44674	0
44675	2
44676	0
44677	0
44678	0
44679	0
44680	125
44681	3
44682	22
44683	7
44684	69
44685	2
44686	0
44687	0
44688	1
44689	1
44690	32
44691	1
44692	0
44693	3
44694	2
44695	13
44696	0
44697	12
44698	8
44699	47
44700	0
44701	1
44702	1
44703	6
44704	3
44705	38
44706	16
44707	8
44708	0
44709	10
44710	32
44711	0
44712	13
44713	21
44714	0
44715	4
44716	0
44717	4
44718	0
44719	4
44720	4
44721	39
44722	0
44723	0
44724	2
44725	1
44726	1
44727	80
44728	11
44729	0
44730	1
44731	0
44732	0
44733	0
44734	0
44735	1
44736	1
44737	0
44738	28
44739	98
44740	1
44741	29
44742	0
44743	0
44744	0
44745	4
44746	16
44747	0
44748	0
44749	131
44750	1
44751	0
44752	9
44753	1
44754	2
44755	4
44756	1
44757	2
44758	0
44759	1
44760	7
44761	12
44762	0
44763	13
44764	10
44765	3
44766	1
44767	0
44768	1
44769	132
44770	21
44771	3
44772	1
44773	0
44774	3
44775	0
44776	1
44777	0
44778	10
44779	1
44780	3
44781	8
44782	8
44783	4
44784	9
44785	0
44786	1
44787	24
44788	0
44789	4
44790	9
44791	1
44792	2
44793	13
44794	1
44795	1
44796	0
44797	0
44798	4
44799	0
44800	5
44801	0
44802	5
44803	19
44804	2
44805	1
44806	0
44807	0
44808	0
44809	2
44810	1
44811	2
44812	322
44813	0
44814	22
44815	28
44816	15
44817	0
44818	30
44819	5
44820	7
44821	6
44822	11
44823	10
44824	86
44825	24
44826	34
44827	22
44828	14
44829	0
44830	5
44831	0
44832	7
44833	1
44834	3
44835	11
44836	1
44837	1
44838	0
44839	9
44840	2
44841	0
44842	3
44843	30
44844	17
44845	0
44846	0
44847	0
44848	17
44849	0
44850	0
44851	0
44852	0
44853	2
44854	399
44855	1
44856	1
44857	31
44858	3
44859	3
44860	2
44861	5
44862	2786
44863	31
44864	20
44865	0
44866	30
44867	15
44868	5
44869	10
44870	113
44871	0
44872	0
44873	1
44874	2
44875	0
44876	0
44877	0
44878	0
44879	1
44880	0
44881	1
44882	0
44883	2
44884	1
44885	4
44886	0
44887	1
44888	1
44889	4
44890	0
44891	118
44892	21
44893	4
44894	31
44895	23
44896	2
44897	4
44898	13
44899	0
44900	24
44901	0
44902	6
44903	1
44904	53
44905	63
44906	0
44907	34
44908	2
44909	6
44910	0
44911	2
44912	0
44913	1
44914	13
44915	1
44916	5
44917	4
44918	21
44919	0
44920	4
44921	6
44922	4
44923	2
44924	4
44925	5
44926	0
44927	0
44928	1
44929	9
44930	198
44931	28
44932	0
44933	0
44934	0
44935	66
44936	0
44937	48
44938	2
44939	0
44940	0
44941	0
44942	1
44943	1
44944	60
44945	14
44946	42
44947	1
44948	1
44949	0
44950	0
44951	0
44952	25
44953	1
44954	17
44955	10
44956	0
44957	58
44958	1
44959	0
44960	0
44961	10
44962	5
44963	0
44964	0
44965	1
44966	0
44967	2
44968	0
44969	0
44970	3
44971	0
44972	17
44973	3
44974	34
44975	0
44976	2
44977	25
44978	46
44979	1
44980	0
44981	0
44982	33
44983	13
44984	37
44985	27
44986	148
44987	0
44988	0
44989	0
44990	3
44991	0
44992	2
44993	0
44994	0
44995	207
44996	7
44997	2
44998	8
44999	10
45000	1
45001	1
45002	342
45003	198
45004	32
45005	21
45006	1
45007	0
45008	30
45009	1
45010	7
45011	0
45012	1
45013	1
45014	2
45015	0
45016	2
45017	6
45018	10
45019	0
45020	0
45021	0
45022	2
45023	2
45024	1
45025	9
45026	0
45027	2
45028	7
45029	2
45030	0
45031	0
45032	9
45033	1
45034	0
45035	2
45036	1
45037	1
45038	14
45039	0
45040	8
45041	97
45042	14
45043	6
45044	9
45045	1
45046	5
45047	69
45048	0
45049	1
45050	42
45051	0
45052	0
45053	201
45054	10
45055	0
45056	1
45057	0
45058	1
45059	0
45060	0
45061	1
45062	56
45063	1
45064	2
45065	0
45066	1
45067	5134
45068	1
45069	0
45070	74
45071	43
45072	0
45073	1
45074	46
45075	1
45076	13
45077	0
45078	1
45079	0
45080	2
45081	2
45082	0
45083	44
45084	3
45085	1
45086	30
45087	4
45088	2
45089	10
45090	0
45091	0
45092	47
45093	0
45094	1
45095	0
45096	0
45097	38
45098	6
45099	1
45100	1
45101	2
45102	15
45103	3
45104	24
45105	0
45106	1
45107	10
45108	0
45109	9
45110	1
45111	16
45112	0
45113	3
45114	4
45115	0
45116	63
45117	46
45118	105
45119	1
45120	1
45121	5
45122	3
45123	0
45124	3
45125	0
45126	0
45127	1
45128	80
45129	2
45130	3
45131	76
45132	1
45133	2
45134	0
45135	1
45136	8
45137	24
45138	2
45139	16
45140	0
45141	0
45142	2
45143	0
45144	1
45145	0
45146	0
45147	1
45148	0
45149	0
45150	0
45151	2
45152	4
45153	0
45154	1
45155	2
45156	0
45157	1
45158	45
45159	0
45160	1
45161	0
45162	0
45163	29
45164	1
45165	0
45166	3
45167	0
45168	0
45169	2
45170	21
45171	0
45172	4
45173	1
45174	4
45175	1
45176	2
45177	0
45178	2
45179	4
45180	1
45181	1
45182	5
45183	14
45184	19
45185	2
45186	0
45187	1
45188	2
45189	26
45190	2
45191	4
45192	3
45193	0
45194	1
45195	0
45196	0
45197	0
45198	2
45199	1
45200	238
45201	0
45202	2
45203	1
45204	9
45205	179
45206	0
45207	0
45208	1
45209	98
45210	7
45211	11
45212	12
45213	0
45214	6
45215	23
45216	25
45217	1
45218	4
45219	2
45220	3
45221	0
45222	1
45223	8
45224	0
45225	0
45226	2
45227	2
45228	44
45229	1
45230	0
45231	8
45232	0
45233	113
45234	0
45235	5
45236	0
45237	1
45238	0
45239	96
45240	4
45241	257
45242	1
45243	0
45244	0
45245	0
45246	0
45247	0
45248	0
45249	0
45250	1
45251	1
45252	0
45253	0
45254	0
45255	0
45256	75
45257	2
45258	10
45259	65
45260	3
45261	1
45262	1
45263	10
45264	1
45265	1
45266	64
45267	7
45268	3
45269	26
45270	2
45271	15
45272	1
45273	1
45274	0
45275	28
45276	332
45277	0
45278	0
45279	42
45280	5
45281	53
45282	94
45283	3
45284	3
45285	1
45286	0
45287	1
45288	0
45289	14
45290	0
45291	18
45292	98
45293	0
45294	1
45295	0
45296	75
45297	1
45298	0
45299	143
45300	0
45301	1
45302	1
45303	0
45304	3
45305	2
45306	58
45307	1
45308	5
45309	0
45310	2
45311	183
45312	0
45313	2
45314	1
45315	1
45316	0
45317	0
45318	8
45319	63
45320	5
45321	1
45322	10
45323	344
45324	0
45325	37
45326	1
45327	8
45328	1
45329	11
45330	0
45331	2
45332	1
45333	0
45334	31
45335	58
45336	0
45337	2
45338	164
45339	2
45340	1
45341	10
45342	24
45343	41
45344	43
45345	1
45346	50
45347	1
45348	0
45349	2
45350	1
45351	0
45352	0
45353	7
45354	0
45355	0
45356	0
45357	1
45358	0
45359	171
45360	262
45361	1
45362	0
45363	1
45364	40
45365	3
45366	16
45367	0
45368	0
45369	422
45370	0
45371	1
45372	29
45373	1
45374	2
45375	1
45376	3
45377	6
45378	2
45379	4
45380	176
45381	7
45382	2
45383	0
45384	24
45385	0
45386	52
45387	0
45388	1
45389	0
45390	0
45391	0
45392	108
45393	70
45394	77
45395	0
45396	2
45397	0
45398	1799
45399	338
45400	0
45401	0
45402	33
45403	19
45404	1
45405	1
45406	26
45407	0
45408	3
45409	0
45410	2
45411	1
45412	14
45413	2
45414	3
45415	1
45416	0
45417	0
45418	0
45419	0
45420	0
45421	4
45422	1564
45423	0
45424	0
45425	1
45426	80
45427	0
45428	1
45429	1
45430	8
45431	8
45432	190
45433	35
45434	0
45435	0
45436	9
45437	9
45438	1
45439	33
45440	2
45441	15
45442	3
45443	16
45444	1
45445	96
45446	220
45447	40
45448	182
45449	17
45450	7
45451	3
45452	8
45453	979
45454	3490
45455	5
45456	1
45457	0
45458	0
45459	0
45460	0
45461	3146
45462	0
45463	0
45464	0
45465	19
45466	0
45467	0
45468	2
45469	0
45470	1
45471	25
45472	0
45473	0
45474	1
45475	8
45476	1
45477	26
45478	0
45479	2
45480	3
45481	1
45482	0
45483	2
45484	3
45485	0
45486	0
45487	1
45488	0
45489	516
45490	44
45491	0
45492	0
45493	0
45494	0
45495	0
45496	0
45497	0
45498	0
45499	1
45500	0
45501	2
45502	0
45503	1
45504	1
45505	0
45506	1
45507	0
45508	0
45509	0
45510	11
45511	1
45512	1
45513	769
45514	28
45515	644
45516	12
45517	0
45518	0
45519	0
45520	523
45521	18
45522	11
45523	22
45524	528
45525	9
45526	17
45527	11
45528	1
45529	0
45530	0
45531	25
45532	10
45533	3
45534	56
45535	1
45536	11
45537	1
45538	31
45539	9
45540	1
45541	189
45542	45
45543	5
45544	2
45545	0
45546	10
45547	2
45548	2
45549	2
45550	17
45551	0
45552	14
45553	12
45554	3
45555	13
45556	3
45557	0
45558	21
45559	7
45560	1
45561	1
45562	0
45563	2
45564	1
45565	0
45566	1
45567	0
45568	1
45569	1
45570	1
45571	0
45572	1
45573	4
45574	0
45575	0
45576	4
45577	1
45578	0
45579	1
45580	0
45581	2
45582	9
45583	0
45584	3
45585	2
45586	98
45587	0
45588	5
45589	53
45590	0
45591	0
45592	266
45593	0
45594	0
45595	6
45596	5
45597	6
45598	14
45599	0
45600	0
45601	7
45602	0
45603	2
45604	1
45605	0
45606	0
45607	1
45608	1
45609	0
45610	0
45611	4
45612	15
45613	2
45614	1
45615	0
45616	0
45617	2
45618	0
45619	1
45620	0
45621	0
45622	3
45623	1143
45624	31
45625	0
45626	71
45627	6
45628	16
45629	7
45630	35
45631	0
45632	0
45633	2
45634	9
45635	1
45636	0
45637	39
45638	3
45639	124
45640	1
45641	6
45642	1
45643	3
45644	0
45645	124
45646	0
45647	9
45648	0
45649	1
45650	0
45651	0
45652	0
45653	1
45654	1
45655	0
45656	1
45657	19
45658	0
45659	0
45660	0
45661	2
45662	12
45663	13
45664	3
45665	13
45666	0
45667	5
45668	0
45669	3
45670	1
45671	0
45672	0
45673	6
45674	5
45675	1
45676	0
45677	0
45678	0
45679	0
45680	0
45681	212
45682	0
45683	2
45684	9
45685	191
45686	1
45687	0
45688	1
45689	0
45690	2
45691	3
45692	7
45693	1
45694	616
45695	39
45696	1
45697	1
45698	1
45699	1
45700	2
45701	0
45702	151
45703	387
45704	0
45705	6
45706	0
45707	0
45708	3
45709	13
45710	3
45711	3
45712	0
45713	0
45714	1
45715	1
45716	5
45717	1
45718	0
45719	28
45720	37
45721	4
45722	2
45723	1
45724	3
45725	2
45726	2
45727	8
45728	1
45729	1
45730	0
45731	2
45732	2
45733	1
45734	0
45735	2
45736	26
45737	27
45738	48
45739	0
45740	0
45741	0
45742	0
45743	3
45744	0
45745	3
45746	5
45747	0
45748	2
45749	1
45750	18
45751	3
45752	2
45753	7
45754	39
45755	1
45756	1
45757	1
45758	194
45759	12
45760	13
45761	20
45762	54
45763	33
45764	2
45765	22
45766	3
45767	3
45768	0
45769	0
45770	0
45771	0
45772	8
45773	0
45774	1
45775	2
45776	0
45777	0
45778	0
45779	0
45780	0
45781	0
45782	0
45783	0
45784	0
45785	0
45786	2
45787	1
45788	2
45789	0
45790	0
45791	1
45792	0
45793	1
45794	0
45795	1
45796	1
45797	0
45798	0
45799	1
45800	1
45801	0
45802	6
45803	1
45804	4
45805	7
45806	1
45807	0
45808	0
45809	4
45810	218
45811	5
45812	0
45813	0
45814	0
45815	0
45816	5
45817	0
45818	4
45819	1
45820	2
45821	0
45822	1
45823	0
45824	1
45825	4
45826	1
45827	3
45828	0
45829	1
45830	2
45831	1
45832	1
45833	2
45834	2
45835	2
45836	0
45837	1
45838	0
45839	1
45840	3
45841	1
45842	1
45843	70
45844	0
45845	0
45846	4
45847	0
45848	0
45849	0
45850	67
45851	6
45852	1
45853	28
45854	93
45855	7
45856	2
45857	1
45858	1
45859	2
45860	5
45861	1
45862	9
45863	1
45864	0
45865	0
45866	0
45867	2
45868	4
45869	0
45870	0
45871	0
45872	0
45873	1
45874	4
45875	0
45876	0
45877	0
45878	0
45879	0
45880	2
45881	0
45882	0
45883	1
45884	1
45885	1
45886	2
45887	0
45888	0
45889	3
45890	0
45891	0
45892	2
45893	0
45894	1
45895	55
45896	828
45897	3
45898	0
45899	4
45900	233
45901	0
45902	0
45903	2
45904	5
45905	2
45906	1
45907	1
45908	1
45909	5
45910	2
45911	1
45912	1
45913	0
45914	148
45915	164
45916	149
45917	121
45918	237
45919	129
45920	140
45921	112
45922	138
45923	152
45924	0
45925	97
45926	6
45927	7
45928	10
45929	5
45930	1
45931	55
45932	2
45933	30
45934	116
45935	0
45936	3
45937	0
45938	2
45939	21
45940	13
45941	8
45942	8
45943	0
45944	4
45945	18
45946	3
45947	25
45948	45
45949	0
45950	11
45951	3
45952	0
45953	0
45954	0
45955	1
45956	12
45957	0
45958	2
45959	1
45960	2
45961	3
45962	5
45963	3
45964	54
45965	12
45966	22
45967	24
45968	6
45969	7
45970	41
45971	3
45972	1
45973	0
45974	9
45975	47
45976	1
45977	3
45978	75
45979	45
45980	3
45981	3
45982	1
45983	2
45984	30
45985	0
45986	4
45987	84
45988	1
45989	120
45990	55
45991	1
45992	0
45993	4
45994	0
45995	3
45996	1
45997	23
45998	1
45999	32
46000	49
46001	0
46002	10
46003	10
46004	0
46005	19
46006	3
46007	5
46008	0
46009	53
46010	7
46011	4
46012	2
46013	1
46014	2
46015	12
46016	9
46017	1
46018	4170
46019	48
46020	1
46021	12
46022	3
46023	12
46024	1
46025	7
46026	25
46027	0
46028	15
46029	0
46030	0
46031	0
46032	13
46033	11
46034	1
46035	1
46036	4
46037	312
46038	19
46039	61
46040	17
46041	0
46042	9
46043	1
46044	1
46045	1
46046	10
46047	6
46048	117
46049	1
46050	41
46051	4
46052	8
46053	1
46054	4
46055	0
46056	1
46057	0
46058	2
46059	1
46060	0
46061	24
46062	5
46063	0
46064	14
46065	1
46066	1
46067	4
46068	4
46069	17
46070	1
46071	0
46072	6
46073	2
46074	0
46075	2
46076	2
46077	1
46078	2
46079	0
46080	9
46081	0
46082	2
46083	5
46084	0
46085	68
46086	1
46087	5
46088	0
46089	0
46090	1
46091	3
46092	0
46093	0
46094	4
46095	119
46096	1
46097	1
46098	1
46099	0
46100	0
46101	11
46102	23
46103	5
46104	60
46105	0
46106	2
46107	170
46108	11
46109	0
46110	14
46111	10
46112	1
46113	31
46114	11
46115	1
46116	0
46117	3
46118	2
46119	3
46120	0
46121	0
46122	0
46123	1
46124	1
46125	0
46126	0
46127	7
46128	0
46129	1
46130	0
46131	6
46132	0
46133	0
46134	0
46135	78
46136	0
46137	0
46138	4
46139	0
46140	1
46141	1
46142	82
46143	3
46144	0
46145	10
46146	8
46147	0
46148	16
46149	4
46150	2
46151	0
46152	0
46153	0
46154	3
46155	0
46156	7
46157	0
46158	0
46159	3
46160	1
46161	0
46162	2
46163	0
46164	1
46165	0
46166	2
46167	2
46168	0
46169	5
46170	1
46171	1
46172	1
46173	21
46174	2
46175	0
46176	17
46177	1
46178	4
46179	1
46180	3
46181	10
46182	1
46183	2
46184	1
46185	0
46186	0
46187	12
46188	1
46189	1
46190	2
46191	7
46192	4
46193	6
46194	14
46195	0
46196	13
46197	2
46198	4
46199	0
46200	2
46201	2
46202	0
46203	2
46204	1
46205	10
46206	3
46207	11
46208	4
46209	85
46210	0
46211	0
46212	0
46213	14
46214	0
46215	4
46216	1
46217	0
46218	2
46219	5
46220	97
46221	1
46222	0
46223	0
46224	1
46225	0
46226	0
46227	1
46228	1
46229	0
46230	1
46231	3
46232	7
46233	2
46234	6
46235	1
46236	1
46237	1
46238	2
46239	0
46240	0
46241	4
46242	0
46243	1
46244	0
46245	2
46246	0
46247	1
46248	3
46249	288
46250	1
46251	1
46252	1
46253	2
46254	67
46255	4
46256	57
46257	6
46258	54
46259	0
46260	1
46261	1
46262	17
46263	2
46264	2
46265	4
46266	0
46267	15
46268	0
46269	0
46270	1
46271	8
46272	33
46273	0
46274	0
46275	1
46276	0
46277	2
46278	0
46279	1
46280	38
46281	2
46282	1
46283	41
46284	59
46285	1
46286	1
46287	2
46288	0
46289	36
46290	3
46291	2
46292	0
46293	56
46294	4
46295	5
46296	3
46297	9
46298	8
46299	11
46300	29
46301	2
46302	0
46303	66
46304	68
46305	351
46306	84
46307	7
46308	2
46309	1
46310	2
46311	24
46312	1
46313	2
46314	13
46315	14
46316	2
46317	0
46318	0
46319	3
46320	19
46321	1
46322	0
46323	1
46324	1
46325	0
46326	48
46327	9
46328	319
46329	19
46330	27
46331	0
46332	2
46333	24
46334	0
46335	0
46336	1
46337	1
46338	10
46339	1
46340	54
46341	1
46342	0
46343	2
46344	1
46345	0
46346	0
46347	1
46348	3
46349	2
46350	0
46351	12
46352	4
46353	9
46354	0
46355	4
46356	0
46357	3
46358	17
46359	1
46360	0
46361	42
46362	21
46363	0
46364	8
46365	0
46366	0
46367	3
46368	1
46369	4
46370	104
46371	1
46372	1
46373	20
46374	0
46375	1
46376	0
46377	1
46378	31
46379	5
46380	9
46381	65
46382	4
46383	18
46384	1
46385	1442
46386	1
46387	9
46388	0
46389	2
46390	0
46391	38
46392	6
46393	0
46394	2
46395	10
46396	1
46397	4
46398	6
46399	9
46400	3
46401	20
46402	144
46403	30
46404	0
46405	21
46406	1
46407	1
46408	3
46409	0
46410	8
46411	0
46412	0
46413	0
46414	1
46415	2
46416	0
46417	1
46418	9
46419	0
46420	124
46421	294
46422	312
46423	1
46424	313
46425	0
46426	0
46427	13
46428	0
46429	1
46430	395
46431	1
46432	3
46433	3
46434	0
46435	12
46436	2
46437	3
46438	4
46439	36
46440	9
46441	25
46442	1
46443	2
46444	167
46445	4361
46446	8
46447	22
46448	0
46449	0
46450	1
46451	1
46452	20
46453	2
46454	1
46455	2
46456	0
46457	222
46458	2
46459	31
46460	0
46461	1
46462	82
46463	38
46464	85
46465	6
46466	1
46467	1
46468	2
46469	1
46470	1
46471	0
46472	1
46473	2149
46474	2
46475	2
46476	6
46477	3
46478	8
46479	19
46480	1
46481	279
46482	15
46483	2
46484	1
46485	0
46486	3
46487	142
46488	0
46489	173
46490	0
46491	1
46492	3
46493	39
46494	11
46495	4
46496	129
46497	0
46498	1
46499	5
46500	3585
46501	1
46502	1034
46503	3
46504	148
46505	2
46506	3
46507	0
46508	2
46509	4
46510	2
46511	3
46512	0
46513	5
46514	0
46515	0
46516	0
46517	0
46518	0
46519	0
46520	0
46521	2
46522	14
46523	3
46524	1
46525	1
46526	5
46527	0
46528	12
46529	0
46530	29
46531	21
46532	1
46533	0
46534	16
46535	32
46536	6
46537	1
46538	32
46539	2
46540	1
46541	0
46542	2
46543	40
46544	0
46545	1
46546	1
46547	1
46548	0
46549	499
46550	1
46551	0
46552	4
46553	571
46554	218
46555	15
46556	0
46557	37
46558	0
46559	0
46560	1
46561	12
46562	0
46563	54
46564	23
46565	1
46566	1312
46567	8
46568	2
46569	7
46570	6
46571	2
46572	2
46573	0
46574	26
46575	2
46576	29
46577	7
46578	0
46579	2
46580	3
46581	240
46582	1
46583	1
46584	7
46585	0
46586	3
46587	227
46588	739
46589	84
46590	217
46591	2
46592	0
46593	12
46594	16
46595	0
46596	0
46597	0
46598	4
46599	1
46600	2
46601	3
46602	9
46603	21
46604	18
46605	13
46606	1
46607	1326
46608	585
46609	0
46610	1
46611	0
46612	3332
46613	1
46614	1
46615	123
46616	0
46617	125
46618	401
46619	1
46620	3
46621	57
46622	1
46623	67
46624	82
46625	0
46626	0
46627	252
46628	19
46629	40
46630	31
46631	1
46632	0
46633	17
46634	13
46635	20
46636	0
46637	3
46638	4
46639	3
46640	995
46641	78
46642	40
46643	16
46644	14
46645	12
46646	4
46647	36
46648	4
46649	120
46650	99
46651	6
46652	5
46653	2
46654	0
46655	0
46656	1
46657	2
46658	5
46659	19
46660	0
46661	1
46662	0
46663	8
46664	3
46665	10
46666	5
46667	5
46668	8
46669	0
46670	0
46671	1
46672	1
46673	4
46674	24
46675	80
46676	4
46677	51
46678	3
46679	7
46680	0
46681	12
46682	6
46683	8
46684	4
46685	1651
46686	0
46687	1
46688	2
46689	2
46690	1
46691	2
46692	7
46693	0
46694	0
46695	11
46696	24
46697	0
46698	0
46699	0
46700	0
46701	2
46702	17
46703	2
46704	1
46705	0
46706	2
46707	0
46708	0
46709	1
46710	0
46711	1
46712	0
46713	1
46714	1
46715	1
46716	2
46717	2
46718	2
46719	1
46720	1
46721	1
46722	4
46723	0
46724	1
46725	0
46726	0
46727	0
46728	1
46729	0
46730	0
46731	0
46732	0
46733	0
46734	2
46735	0
46736	6
46737	1
46738	0
46739	0
46740	1
46741	11
46742	0
46743	0
46744	19
46745	1
46746	0
46747	0
46748	0
46749	0
46750	0
46751	1
46752	0
46753	1
46754	0
46755	1
46756	1
46757	0
46758	1
46759	0
46760	1
46761	1
46762	1
46763	2
46764	0
46765	2
46766	93
46767	0
46768	1
46769	7
46770	1
46771	2
46772	0
46773	1
46774	0
46775	5
46776	0
46777	0
46778	16
46779	1
46780	0
46781	3
46782	1
46783	2
46784	3
46785	3
46786	1
46787	0
46788	2
46789	0
46790	1
46791	0
46792	5
46793	1
46794	0
46795	3
46796	3
46797	1
46798	1
46799	1
46800	10
46801	1
46802	13
46803	38
46804	94
46805	1
46806	3
46807	0
46808	0
46809	3
46810	3
46811	0
46812	27
46813	0
46814	21
46815	46
46816	1
46817	37
46818	0
46819	0
46820	8
46821	3
46822	0
46823	0
46824	4
46825	3
46826	56
46827	20
46828	5
46829	33
46830	2
46831	2
46832	1
46833	0
46834	238
46835	0
46836	1
46837	190
46838	65
46839	20
46840	12
46841	13
46842	17
46843	0
46844	13
46845	46
46846	0
46847	161
46848	3
46849	1
46850	0
46851	0
46852	13
46853	11
46854	18
46855	15
46856	8
46857	4
46858	5
46859	0
46860	3
46861	0
46862	55
46863	8
46864	12
46865	1
46866	20
46867	540
46868	47
46869	1
46870	4
46871	0
46872	2
46873	4
46874	1
46875	10
46876	1
46877	16
46878	14
46879	8
46880	0
46881	0
46882	17
46883	0
46884	3
46885	0
46886	3
46887	2
46888	0
46889	2
46890	4
46891	2
46892	2
46893	0
46894	2
46895	0
46896	9
46897	29
46898	0
46899	1
46900	3
46901	1
46902	139
46903	0
46904	1
46905	1
46906	57
46907	1
46908	0
46909	0
46910	1
46911	4
46912	1
46913	1
46914	16
46915	2
46916	36
46917	6
46918	1
46919	1
46920	33
46921	8
46922	5
46923	0
46924	0
46925	0
46926	40
46927	13
46928	60
46929	9
46930	0
46931	0
46932	7
46933	0
46934	2
46935	27
46936	0
46937	208
46938	2
46939	0
46940	6
46941	119
46942	34
46943	0
46944	1
46945	1
46946	1
46947	2
46948	48
46949	0
46950	1
46951	1
46952	4
46953	1
46954	53
46955	29
46956	1
46957	0
46958	0
46959	1
46960	31
46961	1
46962	61
46963	3
46964	0
46965	0
46966	4
46967	17
46968	1179
46969	1
46970	1
46971	1
46972	3
46973	0
46974	0
46975	6
46976	1102
46977	0
46978	4
46979	330
46980	0
46981	0
46982	10
46983	2254
46984	0
46985	2
46986	6
46987	0
46988	0
46989	10
46990	0
46991	3
46992	0
46993	2
46994	200
46995	75
46996	2
46997	15
46998	2
46999	0
47000	0
47001	1
47002	1261
